,Open,High,Low,Close,Volume,Number of trades
31305,7989.98,8067.99,7978.03,8043.69,1903.277992,14190
31306,8042.57,8049.0,7968.0,8026.47,1493.698361,12048
31307,8026.51,8030.0,7981.0,8012.58,1004.480173,9206
31308,8012.42,8044.98,8008.0,8042.1,906.56572,8402
31309,8042.1,8042.1,7990.0,8008.96,787.364003,9845
31310,8008.87,8015.95,7879.0,7895.93,2112.625588,16528
31311,7895.91,7977.0,7878.22,7967.0,2265.962059,15970
31312,7968.62,8007.28,7934.93,7973.23,972.051366,9218
31313,7973.05,8004.88,7953.07,7964.38,677.324157,7863
31314,7962.98,7985.0,7940.0,7953.87,689.209228,8129
31315,7953.78,7953.81,7893.91,7931.63,998.41897,12071
31316,7931.64,7936.11,7830.0,7877.93,1861.351941,15471
31317,7877.68,7916.04,7800.0,7845.19,1851.425889,14844
31318,7849.78,7908.43,7845.53,7892.6,1076.323381,9662
31319,7893.1,7959.3,7887.9,7906.88,1856.887425,10906
31320,7908.5,7948.0,7905.01,7940.06,1160.760209,10795
31321,7942.68,7962.83,7905.11,7937.58,772.90676,8638
31322,7935.02,7994.96,7922.07,7970.01,1157.938659,9727
31323,7968.0,8007.0,7958.32,7971.44,1068.550863,8818
31324,7970.81,7985.0,7939.01,7979.78,612.361507,8008
31325,7981.26,7987.24,7938.08,7940.0,802.529093,7921
31326,7942.12,7954.0,7920.0,7943.56,585.721757,7676
31327,7943.56,7973.05,7882.0,7891.78,1125.015645,9763
31328,7891.78,7969.98,7877.85,7965.07,738.739377,7936
31329,7965.09,8031.07,7952.28,8017.11,1125.629456,11527
31330,8020.29,8050.0,7988.09,8026.01,993.987157,10110
31331,8025.04,8027.24,7977.62,7992.67,799.269329,7517
31332,7992.97,8006.19,7966.77,7975.07,740.633321,8319
31333,7975.75,8013.42,7952.0,7998.7,858.758679,9655
31334,7997.18,8010.0,7916.0,7941.11,1591.130605,12862
31335,7941.91,7976.99,7900.0,7955.27,1066.850512,11244
31336,7953.91,7966.26,7830.5,7910.66,1530.099601,12618
31337,7908.97,7927.0,7711.18,7790.56,3652.463755,28717
31338,7790.6,7825.97,7606.48,7621.24,5191.353618,37962
31339,7621.24,7736.0,7617.59,7729.34,2565.376613,18099
31340,7729.34,7736.0,7626.72,7669.05,1670.389045,13828
31341,7667.39,7686.8,7531.11,7619.23,3200.220821,26427
31342,7621.82,7681.77,7579.0,7621.46,1689.283986,16425
31343,7621.51,7685.0,7587.0,7661.62,1265.127864,13057
31344,7660.52,7701.19,7625.0,7669.76,713.092888,9834
31345,7668.81,7740.8,7625.03,7643.25,1086.403008,11479
31346,7643.19,7643.81,7486.0,7494.11,1775.221317,18593
31347,7490.2,7663.79,7481.02,7624.82,1916.21481,17432
31348,7619.48,7684.0,7601.47,7656.1,881.481489,9551
31349,7656.43,7696.0,7630.73,7672.42,676.399569,8763
31350,7670.59,7700.0,7633.02,7687.03,669.852375,8235
31351,7687.04,7805.99,7687.04,7770.97,1767.397996,13844
31352,7770.51,7790.0,7746.85,7756.67,676.413597,7458
31353,7754.79,7799.99,7754.34,7779.53,592.288235,6542
31354,7779.51,7780.93,7734.44,7759.7,547.780928,6929
31355,7759.31,7840.0,7751.87,7828.49,830.993635,8621
31356,7824.95,7859.99,7817.74,7827.18,1658.652176,9006
31357,7827.16,7838.68,7788.46,7798.39,1336.173649,7618
31358,7798.52,7825.08,7783.14,7796.61,492.87048,5454
31359,7796.36,7814.44,7743.0,7750.56,606.596291,6851
31360,7750.53,7784.24,7747.99,7782.22,499.475253,6461
31361,7781.12,7800.0,7767.1,7789.11,523.380314,5861
31362,7788.57,7803.0,7717.0,7732.76,781.721163,8764
31363,7731.52,7759.93,7678.23,7693.51,967.196553,9379
31364,7693.51,7749.79,7678.23,7745.22,834.296761,6964
31365,7745.22,7785.0,7728.83,7768.97,933.280587,7382
31366,7768.97,7838.49,7767.69,7823.93,1111.642333,10896
31367,7824.03,7842.0,7783.88,7814.0,1633.925244,9712
31368,7813.12,7815.0,7771.71,7809.3,932.791588,6391
31369,7808.95,7834.51,7777.97,7783.36,763.450652,5860
31370,7784.32,7817.0,7769.33,7795.04,945.354805,6487
31371,7794.51,7812.3,7771.43,7794.0,961.292324,7836
31372,7794.0,7888.0,7793.97,7856.96,1212.699435,10167
31373,7856.96,7888.0,7835.62,7836.3,1045.08516,8409
31374,7839.48,7847.44,7750.0,7791.35,1081.314131,9917
31375,7790.75,7815.0,7742.31,7800.97,772.951816,7396
31376,7800.96,7807.53,7739.99,7758.68,624.351436,6999
31377,7758.66,7789.91,7733.58,7772.63,595.492586,6954
31378,7772.37,7789.0,7737.91,7771.72,500.233514,5917
31379,7769.56,7800.1,7711.0,7734.49,1061.212205,10189
31380,7731.73,7752.53,7627.69,7679.99,2301.789799,18391
31381,7679.13,7710.31,7615.25,7639.2,2090.686568,15325
31382,7642.12,7670.0,7572.78,7625.05,2108.897598,16286
31383,7627.97,7750.0,7622.01,7742.11,2005.178893,13285
31384,7738.68,7774.78,7714.0,7740.0,1364.009752,9304
31385,7740.0,7775.0,7703.25,7770.4,930.388342,8238
31386,7770.42,7825.95,7762.48,7794.06,1144.760273,9514
31387,7794.9,7808.74,7751.01,7783.66,577.151234,6792
31388,7785.0,7793.67,7728.22,7759.93,616.960196,6099
31389,7762.0,7836.44,7760.59,7815.01,946.786116,8710
31390,7815.05,7835.0,7763.67,7783.05,519.417908,6534
31391,7783.06,7896.7,7738.41,7773.01,1348.875936,13083
31392,7773.95,7796.97,7649.19,7721.36,2001.716672,17058
31393,7723.01,7736.33,7629.7,7665.98,958.454161,9593
31394,7667.31,7748.02,7609.81,7727.96,1053.129137,10911
31395,7727.79,7762.67,7683.0,7747.43,662.103464,7545
31396,7749.12,7782.31,7730.0,7774.68,577.042748,6441
31397,7774.12,7808.0,7759.01,7779.61,567.356563,6054
31398,7779.66,7820.0,7762.03,7776.5,614.636248,6693
31399,7778.08,7830.0,7750.6,7777.03,589.763882,7196
31400,7776.49,7796.34,7742.12,7785.42,505.087107,6225
31401,7786.16,7811.96,7772.26,7803.86,426.363812,4845
31402,7804.26,7850.65,7793.75,7832.87,618.730993,6464
31403,7832.81,7848.38,7784.18,7801.65,620.622794,5970
31404,7803.19,7835.13,7795.65,7808.93,379.092727,5300
31405,7809.92,7840.28,7802.38,7835.87,407.625213,5855
31406,7835.87,7868.13,7823.77,7851.95,633.43042,6745
31407,7851.86,7856.36,7811.12,7811.12,602.555158,6369
31408,7813.07,7837.39,7800.0,7823.47,444.96122,5850
31409,7823.48,7839.24,7770.0,7789.76,593.650649,6802
31410,7789.0,7801.49,7763.47,7788.37,447.540189,5344
31411,7788.97,7806.81,7784.05,7792.14,362.634735,4592
31412,7791.51,7818.74,7791.24,7811.04,369.806272,4284
31413,7811.03,7822.03,7777.1,7790.68,505.21978,5660
31414,7790.0,7798.55,7750.0,7761.7,581.383453,6143
31415,7761.82,7788.91,7740.4,7782.0,600.352239,6179
31416,7781.99,7802.0,7775.18,7795.2,451.478249,4580
31417,7797.4,7810.0,7783.61,7799.12,539.963427,4743
31418,7801.81,7801.81,7751.0,7761.69,613.573999,5521
31419,7759.98,7798.17,7750.0,7792.32,374.121898,4117
31420,7795.0,7803.88,7768.95,7790.78,329.978414,3811
31421,7791.62,7830.0,7781.22,7804.35,498.9612,5199
31422,7804.36,7840.62,7795.01,7831.51,643.699319,4919
31423,7831.96,7849.0,7700.0,7740.0,1711.227664,15338
31424,7739.59,7760.0,7713.59,7745.46,811.610227,6671
31425,7745.5,7747.51,7632.42,7676.08,1870.811407,16335
31426,7676.08,7740.0,7654.6,7715.88,1020.359785,8737
31427,7715.68,7717.9,7631.0,7679.47,965.885103,9929
31428,7679.99,7695.06,7565.25,7678.7,1656.207503,15346
31429,7678.7,7707.09,7646.23,7694.4,828.186095,8631
31430,7694.35,7698.98,7650.0,7694.84,742.637858,8613
31431,7694.84,7714.27,7664.33,7696.96,952.397196,10802
31432,7696.95,7707.15,7662.04,7691.46,716.702398,8269
31433,7691.47,7696.09,7623.0,7662.4,744.165307,7785
31434,7661.86,7679.99,7625.7,7635.64,863.908528,6706
31435,7634.45,7647.4,7444.58,7484.0,3113.921286,27040
31436,7484.01,7599.0,7460.03,7582.15,1781.831141,15516
31437,7582.15,7612.0,7546.38,7561.54,949.33776,9444
31438,7562.97,7600.0,7559.1,7595.86,586.425237,6556
31439,7592.95,7694.6,7572.49,7685.53,965.982066,10415
31440,7685.48,7714.85,7668.5,7677.85,655.435614,6442
31441,7677.83,7725.0,7672.33,7711.16,547.574297,6487
31442,7711.16,7737.16,7699.16,7730.21,500.803037,6044
31443,7730.21,7740.0,7689.52,7710.7,535.699063,5523
31444,7710.7,7732.0,7703.33,7716.04,286.945862,4754
31445,7716.0,7747.5,7699.21,7723.62,562.008692,7031
31446,7724.0,7807.0,7706.62,7786.7,1113.458472,10358
31447,7787.57,7815.0,7768.72,7775.8,746.354449,7389
31448,7775.29,7799.07,7755.93,7767.86,460.704209,5527
31449,7765.08,7778.37,7741.09,7773.97,332.191485,4423
31450,7771.42,7785.0,7760.57,7768.5,381.994191,3888
31451,7768.46,7784.93,7760.81,7774.59,265.122012,3458
31452,7774.29,7779.05,7737.49,7756.71,348.489672,4987
31453,7757.68,7797.45,7752.15,7785.86,498.571854,5394
31454,7786.99,7849.99,7753.05,7786.7,1975.604529,11598
31455,7786.33,7805.88,7776.18,7788.56,503.765237,5282
31456,7788.57,7795.06,7760.0,7768.82,343.433548,4670
31457,7771.49,7784.99,7757.93,7783.85,276.617409,4010
31458,7783.83,7790.67,7772.55,7782.6,246.140438,3752
31459,7782.79,7940.0,7782.61,7902.51,2320.337739,17969
31460,7902.51,7915.84,7870.7,7911.52,1546.861716,9026
31461,7912.7,7993.32,7911.52,7936.11,2037.642713,15430
31462,7934.7,7968.0,7926.0,7940.31,891.478038,9314
31463,7940.31,8000.0,7939.07,7969.26,1338.856748,11845
31464,7969.21,7973.72,7942.91,7954.27,720.618566,7292
31465,7954.25,7979.0,7923.16,7928.52,660.300417,7365
31466,7928.52,7948.99,7911.94,7933.48,683.012848,6752
31467,7933.48,7964.0,7932.71,7954.47,455.219746,5333
31468,7954.49,7965.83,7934.05,7937.43,378.411698,4673
31469,7937.28,7958.08,7925.0,7938.29,656.124481,5240
31470,7935.61,7937.74,7873.9,7893.0,951.540728,8368
31471,7892.76,7922.43,7890.01,7909.03,651.102936,5939
31472,7909.06,7930.0,7890.01,7902.0,522.781108,5803
31473,7902.73,7940.5,7884.75,7940.47,500.270648,5756
31474,7940.47,7954.42,7920.0,7950.16,587.119175,7086
31475,7953.15,7954.7,7926.99,7950.04,599.624451,6325
31476,7952.34,7952.34,7903.76,7916.0,549.298422,5950
31477,7916.0,7935.5,7908.23,7917.48,456.803583,5936
31478,7917.91,7942.45,7901.16,7928.86,485.377289,5652
31479,7928.0,8044.0,7890.0,8032.93,1871.694784,16724
31480,8029.43,8094.7,8009.05,8042.79,1623.697073,14749
31481,8043.15,8084.37,8033.21,8065.64,803.305013,7541
31482,8067.75,8079.84,8042.0,8065.48,695.645217,6048
31483,8065.5,8080.44,8055.56,8068.53,533.464731,5595
31484,8068.59,8100.0,8050.78,8055.33,769.670116,7132
31485,8055.33,8071.62,7972.03,8007.05,1238.842612,11303
31486,8006.76,8013.36,7928.01,7937.85,1187.768133,10271
31487,7937.72,7937.85,7928.0,7930.85,20.361211,164
31488,7930.85,7930.85,7930.85,7930.85,0.0,0
31489,7930.85,7930.85,7930.85,7930.85,0.0,0
31490,7930.85,7977.36,7928.02,7956.54,306.602845,3356
31491,7956.42,8022.87,7953.07,8006.0,521.663086,6090
31492,8006.0,8055.0,8000.01,8006.82,595.299411,7641
31493,8003.31,8024.62,7968.87,7980.53,402.439343,5050
31494,7978.94,8033.22,7960.0,8024.98,458.431634,6566
31495,8024.99,8044.65,8000.0,8035.58,349.677989,4607
31496,8035.53,8037.57,8001.7,8013.63,311.06967,4359
31497,8012.98,8018.14,7951.0,7963.95,430.111355,5692
31498,7965.01,7967.02,7928.94,7942.91,497.980998,5723
31499,7941.0,7967.5,7912.65,7954.06,534.970152,5642
31500,7954.06,7966.74,7948.0,7960.91,273.53502,4007
31501,7960.89,7966.04,7922.03,7927.52,327.031186,4441
31502,7927.39,7958.39,7914.53,7955.11,386.523428,4416
31503,7956.4,7966.0,7946.94,7962.05,200.672553,3107
31504,7962.9,7968.83,7957.13,7965.53,225.594627,3289
31505,7964.52,7991.55,7921.83,7930.81,497.196011,5675
31506,7933.1,7939.28,7870.0,7896.93,999.163716,9366
31507,7899.1,7924.13,7880.42,7881.17,684.394135,6318
31508,7881.31,7917.71,7850.0,7914.33,767.582319,6738
31509,7914.99,7924.94,7892.27,7910.04,412.671954,4225
31510,7910.04,7933.21,7896.94,7922.05,390.614827,3955
31511,7922.0,7965.0,7919.99,7957.0,424.135785,4727
31512,7957.0,7963.0,7932.75,7942.51,334.071278,3839
31513,7944.34,7977.7,7941.02,7969.87,271.815822,3904
31514,7969.87,8000.0,7967.57,7976.54,595.2394,5671
31515,7975.27,7987.95,7947.33,7948.57,363.800212,4287
31516,7947.34,7972.5,7945.46,7959.54,269.302615,3713
31517,7958.08,7986.22,7950.52,7980.59,236.891835,3111
31518,7981.33,7986.22,7896.38,7908.9,692.717593,6519
31519,7908.87,7931.8,7891.35,7922.88,389.675043,4371
31520,7922.61,7929.97,7890.0,7901.87,403.565667,4782
31521,7900.56,7955.0,7900.55,7942.13,591.026902,5585
31522,7941.57,7942.14,7893.2,7893.47,426.313381,4935
31523,7896.16,7913.96,7875.0,7903.71,520.112584,5754
31524,7906.53,7926.8,7875.0,7890.96,633.680761,6634
31525,7890.95,7923.0,7825.0,7919.43,1242.24164,10610
31526,7919.1,7919.58,7860.55,7861.26,529.229341,5952
31527,7860.97,7882.73,7796.0,7829.68,1135.218784,11037
31528,7829.15,7829.15,7778.0,7787.93,1026.495362,8481
31529,7786.1,7827.0,7751.0,7816.58,865.670751,8068
31530,7816.58,7837.72,7804.44,7832.92,376.97272,4747
31531,7833.59,7839.78,7777.0,7814.68,488.892825,5015
31532,7814.68,7827.68,7802.57,7816.39,239.461422,3303
31533,7815.91,7833.0,7798.07,7809.25,221.985342,3414
31534,7810.54,7849.99,7806.95,7847.57,247.877667,4025
31535,7846.77,7854.34,7831.83,7850.0,322.814751,4336
31536,7850.68,7870.44,7843.15,7867.06,354.318427,4859
31537,7866.18,7889.85,7841.84,7867.66,318.829091,4658
31538,7864.35,7914.39,7860.0,7910.33,366.622388,4491
31539,7912.01,7925.0,7897.21,7916.74,341.977627,4031
31540,7915.05,7943.72,7910.95,7923.53,318.476378,4046
31541,7922.02,7923.4,7888.32,7893.62,360.674666,3833
31542,7895.28,7935.0,7888.2,7894.32,349.722272,4435
31543,7896.06,7902.62,7845.5,7868.37,503.961343,6037
31544,7868.37,7890.27,7836.76,7864.57,457.492298,4743
31545,7866.43,7880.94,7853.97,7856.39,233.008024,3188
31546,7856.38,7876.6,7843.57,7855.05,331.178287,4258
31547,7856.07,7865.88,7831.0,7843.29,281.550066,4369
31548,7843.22,7867.0,7836.79,7851.69,250.737379,3652
31549,7851.68,7885.49,7843.06,7873.31,212.274451,3084
31550,7873.37,7876.97,7850.04,7853.95,223.100516,2902
31551,7853.95,7875.82,7853.09,7874.64,180.661148,2576
31552,7875.82,7883.09,7861.21,7873.42,229.32599,3164
31553,7873.41,7882.7,7860.98,7873.78,184.177825,2786
31554,7873.79,7877.56,7842.0,7846.55,278.666844,3202
31555,7846.55,7882.52,7842.19,7874.38,347.991422,3659
31556,7873.87,7879.29,7851.3,7863.95,840.523437,3835
31557,7864.56,7908.0,7862.76,7899.01,620.66245,5440
31558,7898.92,7925.99,7875.0,7888.95,515.304121,5093
31559,7890.49,7914.21,7886.01,7895.0,451.961571,3883
31560,7895.0,7895.92,7879.34,7886.04,354.704666,3483
31561,7886.04,7886.99,7857.97,7877.45,331.26631,3645
31562,7877.45,7880.86,7843.0,7862.51,676.951335,4897
31563,7863.0,7874.99,7852.31,7864.76,372.470032,3242
31564,7864.78,7893.56,7861.75,7886.1,299.880792,3603
31565,7885.96,7890.04,7835.0,7852.63,329.73138,4280
31566,7850.12,7852.6,7740.46,7762.76,1446.236852,13777
31567,7763.64,7768.69,7685.0,7742.76,2887.954592,15748
31568,7740.98,7771.61,7727.28,7730.92,555.085534,5803
31569,7729.28,7745.99,7681.92,7728.21,1095.272129,11317
31570,7729.71,7735.0,7665.43,7689.42,1189.49659,11252
31571,7688.61,7756.06,7678.13,7754.35,891.015726,8579
31572,7754.57,7755.0,7717.46,7728.89,481.42317,6100
31573,7727.34,7742.86,7692.78,7716.72,547.549151,7339
31574,7718.92,7720.0,7625.0,7657.93,1675.421159,18070
31575,7656.58,7658.43,7571.55,7629.9,1821.880612,18560
31576,7631.13,7657.87,7606.99,7654.95,776.717652,8084
31577,7654.95,7657.76,7575.0,7632.34,870.042723,9970
31578,7634.24,7679.24,7623.19,7649.25,614.928135,7491
31579,7653.58,7672.63,7643.56,7660.98,335.182939,5069
31580,7660.74,7720.0,7655.0,7713.13,645.895608,6966
31581,7712.82,7759.0,7707.62,7732.06,678.06384,7856
31582,7732.06,7739.12,7675.0,7696.05,504.044907,6932
31583,7696.48,7720.42,7677.1,7696.43,442.762586,5198
31584,7696.28,7724.99,7645.85,7659.35,444.088848,6593
31585,7659.99,7681.04,7609.76,7615.35,574.142625,7763
31586,7615.35,7618.87,7514.15,7518.38,1789.956807,15306
31587,7518.62,7595.0,7506.66,7584.42,1079.400351,9800
31588,7583.99,7654.79,7540.0,7631.46,863.386779,9044
31589,7633.44,7660.0,7606.48,7628.13,501.211883,6102
31590,7627.57,7628.12,7511.0,7525.77,1205.674669,11815
31591,7525.8,7630.0,7519.9,7599.29,1062.869661,11413
31592,7599.42,7632.34,7580.61,7603.79,706.73656,12809
31593,7603.93,7663.96,7603.84,7615.54,553.877875,9575
31594,7614.18,7634.92,7580.01,7611.15,411.136778,5795
31595,7610.87,7649.96,7606.91,7628.06,463.385562,5157
31596,7628.06,7682.42,7624.01,7673.08,501.247794,6756
31597,7675.04,7678.38,7640.23,7654.46,381.504227,5599
31598,7654.69,7669.15,7616.53,7624.71,351.221119,6179
31599,7625.52,7650.0,7603.89,7640.11,389.075593,7376
31600,7640.13,7645.4,7613.08,7622.81,394.391535,7349
31601,7622.39,7635.0,7614.28,7632.95,401.398561,5897
31602,7631.91,7703.99,7631.91,7696.92,933.32507,7760
31603,7696.51,7727.0,7674.97,7683.56,680.044475,7070
31604,7682.9,7714.88,7680.82,7713.26,477.180573,5956
31605,7714.88,7737.38,7678.39,7698.71,777.756481,7049
31606,7698.08,7725.0,7693.33,7717.97,544.806941,7050
31607,7719.28,7733.03,7688.0,7699.32,510.850486,6796
31608,7699.27,7710.0,7678.37,7696.56,538.384314,6729
31609,7695.78,7713.81,7669.97,7677.44,589.50581,8470
31610,7677.47,7696.98,7621.64,7648.71,976.406392,10706
31611,7648.74,7659.46,7626.09,7637.31,635.363813,7524
31612,7637.87,7789.17,7596.0,7788.91,1483.314171,13380
31613,7788.88,7954.7,7787.01,7902.36,4366.946228,28162
31614,7902.67,8020.0,7902.44,7936.34,2917.767535,21399
31615,7936.91,7971.93,7915.0,7950.5,1029.401687,9544
31616,7950.59,7961.74,7897.0,7922.17,1117.772395,9922
31617,7922.15,7926.47,7877.25,7902.1,974.538911,8918
31618,7902.09,7936.14,7892.68,7930.88,810.030656,8094
31619,7931.21,7936.0,7902.34,7917.56,635.110888,7181
31620,7917.0,7924.12,7852.56,7874.68,688.70128,8439
31621,7874.66,7916.99,7867.91,7914.45,602.192825,6623
31622,7914.45,7961.73,7885.65,7927.95,1046.525998,10816
31623,7927.31,7931.43,7885.0,7907.99,711.158808,7463
31624,7907.76,7927.11,7881.63,7885.09,616.702851,6378
31625,7883.2,7919.35,7877.41,7910.98,538.807592,5090
31626,7910.2,7926.76,7890.0,7919.91,385.774901,4715
31627,7919.42,7938.56,7905.13,7923.98,462.693713,4421
31628,7924.48,7934.0,7909.01,7921.71,380.167138,4479
31629,7921.48,7982.85,7917.12,7945.81,862.912175,7212
31630,7947.67,7979.47,7926.16,7927.56,474.414785,5255
31631,7927.54,7928.0,7867.0,7912.37,844.342662,8149
31632,7912.37,7914.2,7869.97,7897.15,359.746968,5115
31633,7896.07,7924.0,7890.32,7921.58,269.304617,4286
31634,7921.58,7950.0,7917.0,7930.89,406.300557,4791
31635,7930.03,7952.92,7903.43,7920.33,333.764552,4901
31636,7920.31,7975.34,7915.96,7956.72,407.118474,5239
31637,7957.1,7989.89,7945.66,7982.75,544.421812,6377
31638,7981.0,8010.0,7913.09,7942.95,1238.806273,10734
31639,7942.99,7961.65,7932.44,7961.65,401.67379,4614
31640,7961.65,7967.26,7935.45,7935.92,349.460858,3961
31641,7935.59,7940.0,7917.3,7936.0,350.639811,4174
31642,7936.0,7946.29,7922.46,7929.62,270.647068,3522
31643,7930.34,7936.66,7900.03,7921.34,322.157712,4342
31644,7920.13,7933.0,7897.0,7909.97,364.764048,4599
31645,7910.35,7935.11,7908.0,7932.34,377.41984,4842
31646,7932.36,7940.97,7917.01,7934.96,630.797255,9054
31647,7934.94,7938.0,7910.0,7915.69,431.049249,5346
31648,7916.76,7922.75,7899.67,7902.19,838.5126,5226
31649,7903.45,7933.05,7899.86,7921.83,369.876508,4162
31650,7921.71,7921.83,7882.2,7890.88,499.114783,5160
31651,7890.9,7906.5,7880.41,7887.75,620.91121,5504
31652,7889.96,7900.0,7860.17,7895.03,847.92562,7358
31653,7897.03,7916.7,7888.64,7897.56,442.931381,4448
31654,7897.56,7912.0,7882.39,7911.54,444.840225,4353
31655,7911.35,7923.96,7900.5,7918.8,445.926642,4677
31656,7919.22,7936.08,7897.05,7902.04,415.031801,4694
31657,7901.01,7920.0,7892.03,7893.8,364.119506,4176
31658,7895.05,7905.01,7747.0,7773.37,2579.221972,19022
31659,7773.91,7799.0,7750.0,7795.68,996.301957,7862
31660,7795.68,7805.0,7767.0,7787.49,807.293511,6936
31661,7788.45,7788.69,7706.83,7769.27,1373.510115,13023
31662,7767.55,7770.02,7730.26,7743.11,1228.724593,8227
31663,7743.05,7785.94,7736.5,7764.88,617.639347,6645
31664,7765.72,7790.0,7757.13,7772.84,638.562562,5645
31665,7773.32,7792.69,7767.67,7783.94,493.02283,4765
31666,7782.23,7800.7,7731.0,7767.18,831.880848,8236
31667,7768.0,7784.84,7758.34,7765.27,512.48743,5100
31668,7765.22,7784.9,7737.86,7758.33,465.960101,6618
31669,7757.68,7769.99,7730.0,7761.53,442.007184,5689
31670,7761.92,7776.87,7692.23,7735.01,990.60046,8679
31671,7735.01,7865.98,7726.58,7847.38,1425.17122,12486
31672,7847.98,7870.69,7825.0,7851.68,653.539175,7661
31673,7851.68,7890.99,7842.0,7861.88,644.085431,6849
31674,7861.88,7900.98,7845.0,7855.25,723.042359,8633
31675,7855.8,7865.87,7840.38,7862.01,465.144742,6112
31676,7863.45,7866.83,7841.33,7847.56,277.718228,4012
31677,7846.15,7878.38,7835.0,7868.87,322.945569,4380
31678,7868.69,7947.98,7865.55,7897.32,1108.453425,10930
31679,7897.23,7910.13,7856.11,7896.04,377.152626,5782
31680,7896.71,7914.89,7888.11,7904.77,279.299276,5135
31681,7904.77,7920.88,7875.0,7885.0,392.93504,5949
31682,7883.9,7909.29,7873.0,7900.96,251.811467,4860
31683,7900.77,7906.52,7863.49,7869.55,406.014533,5357
31684,7867.93,7929.78,7867.2,7904.0,665.374553,5357
31685,7904.0,7908.2,7866.35,7884.9,338.492693,4163
31686,7884.9,7896.64,7821.5,7846.58,582.986475,6260
31687,7846.54,7862.12,7788.99,7809.04,820.217766,6509
31688,7808.76,7833.07,7802.06,7825.58,365.745081,4813
31689,7825.07,7848.38,7817.27,7826.02,390.255747,5275
31690,7825.94,7842.85,7816.1,7840.42,273.309171,3838
31691,7840.44,8040.0,7838.5,8001.53,3199.994048,19034
31692,7997.6,8045.0,7943.06,7973.76,1386.139274,11685
31693,7974.17,7975.58,7930.02,7959.76,875.185716,5915
31694,7959.28,7971.99,7936.29,7959.37,669.010717,5075
31695,7959.21,7961.95,7921.41,7950.21,1126.376071,4443
31696,7950.75,7953.55,7911.03,7924.47,1273.910947,5665
31697,7926.64,7937.66,7901.33,7923.8,852.803774,8523
31698,7923.83,7931.01,7902.84,7930.0,444.79399,4764
31699,7929.99,7936.86,7911.79,7913.42,423.307575,4551
31700,7914.85,7928.57,7910.01,7923.85,260.156378,4058
31701,7923.3,7974.46,7918.19,7960.16,597.536574,6244
31702,7958.01,7960.04,7922.0,7932.31,698.524424,5140
31703,7933.99,7944.68,7922.0,7939.07,393.152022,4829
31704,7939.09,7941.08,7856.73,7901.0,1183.255949,9855
31705,7901.0,7933.8,7875.02,7923.4,804.913187,6270
31706,7923.43,8012.0,7920.56,7949.83,1506.538936,10538
31707,7951.01,7960.73,7931.8,7944.35,630.559343,5891
31708,7942.82,7959.01,7935.63,7950.54,354.003432,4700
31709,7950.39,7995.19,7947.79,7967.8,591.06627,7353
31710,7967.91,8020.0,7957.87,7985.0,1065.179782,10491
31711,7983.06,7993.82,7951.0,7974.51,542.504221,6371
31712,7973.71,7993.06,7958.0,7962.58,308.485074,4953
31713,7961.02,7993.62,7945.0,7981.22,444.413374,6164
31714,7981.16,7983.8,7909.9,7954.01,1222.289088,9806
31715,7954.03,8005.0,7950.83,7975.84,1325.810684,10027
31716,7977.55,8200.0,7975.0,8113.55,5194.068644,30742
31717,8113.53,8155.0,8079.4,8140.57,1939.657792,15415
31718,8141.89,8169.96,8110.0,8161.86,1380.325152,10349
31719,8160.98,8163.59,8113.0,8119.88,830.002664,8294
31720,8121.95,8135.0,8073.39,8090.05,1331.534612,11353
31721,8090.05,8111.37,8068.29,8106.08,863.730511,8587
31722,8106.99,8119.27,8091.01,8110.04,465.626385,5050
31723,8111.64,8119.41,8099.59,8108.0,335.345171,4462
31724,8110.24,8129.97,8085.54,8112.91,392.887017,4956
31725,8113.3,8123.69,8110.39,8118.56,293.098042,4447
31726,8118.54,8124.98,8060.5,8081.09,726.658681,8706
31727,8081.09,8089.36,8039.49,8079.38,839.50404,8580
31728,8079.29,8111.17,8072.47,8094.36,382.262403,5405
31729,8096.33,8119.63,8092.02,8113.22,359.821284,4581
31730,8112.48,8118.01,8095.55,8096.19,296.747206,4638
31731,8096.19,8114.16,8081.01,8111.8,330.620216,4751
31732,8111.8,8125.99,8075.67,8087.68,523.803494,5822
31733,8085.7,8135.0,8085.68,8127.64,498.964218,6802
31734,8127.64,8147.26,8102.54,8114.79,557.06151,7613
31735,8112.22,8145.0,8101.02,8125.0,372.96334,5950
31736,8123.8,8138.37,8096.62,8098.09,373.466978,5250
31737,8098.12,8118.99,8091.53,8099.33,276.044758,4484
31738,8098.14,8099.77,8075.55,8088.67,352.647062,5062
31739,8088.56,8102.6,8057.32,8058.6,406.405702,5261
31740,8058.58,8087.77,8026.0,8084.05,563.366164,6040
31741,8085.98,8095.23,8070.0,8082.01,302.002034,4117
31742,8082.01,8090.0,8062.08,8081.74,364.297755,4778
31743,8081.55,8118.0,8073.36,8104.52,411.305962,5833
31744,8103.91,8109.4,8086.08,8090.75,394.240488,5248
31745,8090.75,8099.97,8077.18,8097.94,323.157024,4162
31746,8099.13,8099.98,8067.13,8077.79,433.899151,4857
31747,8077.94,8099.81,8075.0,8088.79,323.764565,4889
31748,8087.0,8111.8,8081.72,8095.71,404.372627,5193
31749,8096.08,8115.78,8087.81,8097.99,493.695047,4685
31750,8097.9,8104.97,8077.0,8089.22,407.397529,4638
31751,8087.85,8112.99,8082.62,8098.25,333.187758,4492
